r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps
9.441415,1,16415.544152,True,True,0.0042435699706657,0.852511725280127,45710
9.324436,1,16416.910452,True,True,0.0050163156266438,1.0635799056740125,45711
8.59863,1,16418.322266,True,True,0.0073078434164708,2.377510026431081,45712
8.312226,1,16419.647846,True,True,0.004115326943724,2.891951363641631,45713
7.581403,2,16421.042886,True,True,0.0056774174377764,4.062107196637436,45715
3.793325,1,16422.39612,True,True,0.0009482468204966,11.044859236904784,45716
7.159397,1,16423.713656,True,True,0.006083613368712,4.974722109171212,45717
-23.723922,60,16424.989336,False,True,0.0506575830130462,11.356823271395774,45777
7.273056,1,16426.365173,True,True,0.0035564690718269,4.766036273980801,45778
8.002495,4,16427.642408,True,True,1.2613276635543463e-05,2.997400363732078,45782
7.782537,3,16428.96334,True,True,0.0001076293545398,3.4498048463974564,45785
9.124562,1,16430.398099,True,True,0.0037667754297721,1.42424332806515,45786
7.925182,4,16431.881212,True,True,2.305714646988477e-12,3.0923402477991027,45790
9.299738,1,16433.229313,True,True,0.0038156676363078,1.107926307501861,45791
6.758666,1,16434.52894,True,True,4.678594011090398e-05,5.692748751991733,45792
-17.244656,60,16435.810265,False,True,0.0047594722013085,25.30245287044649,45852
4.543437,1,16435.810923,True,True,0.0033930231531206,9.693536870678802,45853
8.27793,4,16435.814261,True,True,0.0001151309913938,3.02837988973495,45857
8.729501,1,16437.744989,True,True,3.950171003978086e-11,2.13072920485436,45858
9.90654,1,16437.753014,True,True,8.561784217578579e-11,0.0025623454047587,45859
9.07838,1,16439.5514,True,True,4.873634918796084e-11,1.4998566461286824,45860
8.839532,1,16441.006803,True,True,0.0060858778073361,1.9379099729115337,45861
1.754455,2,16441.008803,True,True,6.045538397677773e-06,14.386079152373636,45863
2.991488,4,16442.8627,True,True,0.0014155422804169,9.154853307620558,45867
7.018449,1,16442.864,True,True,0.006143097400109,5.229820136616279,45868
9.02261,2,16444.684977,True,True,5.57651649311236e-05,1.43547376284613,45870
8.982797,1,16444.685984,True,True,0.0050329565716831,1.6819282197382357,45871
8.606414,2,16446.422959,True,True,0.0012390524399731,1.6502635935886971,45873
0.862134,1,16446.425295,True,True,0.0047365403836827,16.332834615108464,45874
9.191964,1,16446.427837,True,True,0.001308926087889,1.299432127354015,45875
8.422697,1,16448.322863,True,True,1.849123341732956e-05,2.687590344136788,45876
7.492297,1,16448.331444,True,True,0.0007760029970309,4.368143865136755,45877
5.710522,1,16448.336065,True,True,0.0027422029849457,7.587058518822097,45878
8.249338,1,16450.222197,True,True,2.20799240259217e-10,3.0000026532402737,45879
9.720184,1,16450.223187,True,True,0.0008784449966319,0.343943759936771,45880
9.166044,1,16452.083721,True,True,0.0056621882769367,1.351471009759706,45881
7.167145,1,16452.086724,True,True,0.0047808371210878,4.959550374302418,45882
3.346008,2,16452.088381,True,True,1.4514521529118696e-11,11.742118721751408,45884
-15.139133,60,16452.090721,False,True,0.019116726243643,27.196092178563,45944
8.671234,1,16454.201486,True,True,0.0027942311090891,2.2399991308719303,45945
7.996458,1,16454.205828,True,True,0.0011753013121282,3.458443143007021,45946
2.241462,2,16455.898796,True,True,0.0054391807890149,13.67020890857401,45948
9.908582,1,16455.901262,True,True,1.6513859724121005e-11,0.0025638507016463,45949
9.230177,2,16457.720247,True,True,0.0008560978973846,0.8084168660894087,45951
-1.538272,4,16459.07874,True,True,0.0089980414938623,17.753735148834807,45955
7.578937,2,16460.386085,True,True,0.0030422364436031,3.498718055911616,45957
6.406773,7,16461.845937,True,True,0.0020987739317349,5.899977159871483,45964
2.956729,3,16463.347824,True,True,0.0020242070692245,12.483850351776931,45967
7.413243,3,16464.712412,True,True,0.0016794919419051,5.004257882706823,45970
2.770862,2,16464.71715,True,True,0.0013273267145036,12.76572249224903,45972
9.833885,1,16466.615219,True,True,0.0003140286588524,0.1365292144492385,45973
7.685682,1,16466.619112,True,True,0.001121525715205,4.020051242574121,45974
5.726573,3,16468.469713,True,True,0.0001537949230384,7.281190398583074,45977
6.71082,1,16468.469713,True,True,7.553646880048837e-10,5.776922434192892,45978
9.587135,1,16470.303019,True,True,2.1656433664109878e-10,0.5828811874371044,45979
4.365738,1,16471.667017,True,True,0.0046449417942106,10.015033179510064,45980
4.739794,1,16473.08213,True,True,2.032487182029863e-09,9.336545705396476,45981
7.910568,4,16474.447977,True,True,0.0043551936019239,2.497358079628254,45985
9.435205,2,16475.823863,True,True,0.0049686917854617,1.0936618243377338,45987
8.402068,2,16477.11977,True,True,0.0056334641202024,1.3310051839486865,45989
8.282779,1,16477.126767,True,True,6.385647917156464e-11,2.9400269008039657,45990
9.908572,1,16478.968921,True,True,4.6532290087081263e-10,0.0025816147131923,45991
9.02378,1,16478.971922,True,True,0.0058676921926448,1.605309422172146,45992
2.47449,1,16480.79372,True,True,0.0003286519368629,13.423160304531027,45993
7.013264,1,16480.801714,True,True,0.0053844928149848,5.238459307453339,45994
8.841528,1,16482.633493,True,True,0.0093199317399159,1.9418778184691696,45995
9.616201,1,16482.644022,True,True,0.0019937328883054,0.5313848874574563,45996
5.119985,1,16484.540121,True,True,0.0005840736031376,8.651005162053279,45997
8.280444,1,16484.542122,True,True,0.0108756156624028,2.9564291701423806,45998
8.186328,1,16486.348534,True,True,0.0021793698555682,3.116309341518334,45999
4.668044,1,16486.350532,True,True,0.0002901735653119,9.466249984460434,46000
7.441583,3,16488.414771,True,True,0.0025474453862402,3.390675850251184,46003
9.729903,3,16488.416766,True,True,9.477341134100924e-11,0.0025659156694919,46006
8.307257,3,16490.365992,True,True,0.0048239815286683,2.396932591844436,46009
1.814285,1,16491.859032,True,True,0.0044978633620405,14.616169523502672,46010
5.82564,2,16493.288638,True,True,0.0004493392664374,6.832222510032359,46012
8.273877,1,16494.695861,True,True,8.727479572367968e-10,2.9541402581339846,46013
5.675182,2,16496.089298,True,True,0.0005520186036395,7.509410553744688,46015
9.133118,1,16498.451101,True,True,0.0004407187316175,1.404619271236048,46016
9.105931,2,16499.894306,True,True,2.1674899375323517e-10,1.4885606916680636,46018
-11.066355,30,16501.364425,True,True,0.0079434057524884,14.556225637287834,46048
-13.12885,17,16502.747766,True,True,0.0046774320833729,15.919524202760828,46065
6.038008,5,16502.757231,True,True,0.0023578771237028,4.914254959213114,46070
9.442273,2,16504.55409,True,True,0.0030033501745085,0.588237537403148,46072
9.41139,2,16504.555153,True,True,0.0004880986124451,0.9388298876740012,46074
-3.150755,6,16506.458718,True,True,0.0108841681572877,12.230804017288428,46080
6.152626,4,16507.786796,True,True,0.0010971898349507,6.505739094610106,46084
4.078023,3,16509.131483,True,True,8.427900951343825e-05,9.773010450715686,46087
9.899828,1,16509.13582,True,True,8.913815661735053e-05,0.0183129117011481,46088
9.014591,1,16510.921319,True,True,0.005364518649763,1.62330782942704,46089
7.468951,2,16512.176764,True,True,4.242732200370062e-05,4.255313025526808,46091
6.597311,1,16512.180102,True,True,6.988591557782016e-05,5.984078810858687,46092
9.491423,1,16514.033383,True,True,0.0026742350314238,0.7600430103217942,46093
9.717553,1,16514.033535,True,True,0.0012843742024318,0.3496431816832552,46094
3.972185,4,16516.039481,True,True,0.0024882307192319,10.584380521009004,46098
7.688688,3,16517.545859,True,True,0.0062765740434657,3.414841787998069,46101
7.725182,2,16518.908758,True,True,1.356985790047424e-09,3.680683962962759,46103
-21.010271,60,16520.292755,False,True,0.0167557211872526,15.375003890358892,46163
5.651292,1,16521.77952,True,True,0.0002760622686056,7.688379260024351,46164
6.115917,1,16523.208889,True,True,0.0052690428410974,6.857058316893208,46165
8.759957,3,16523.211048,True,True,0.0051981304511353,1.769107620488701,46168
9.908513,1,16525.102781,True,True,2.67864193828708e-10,0.0025646078506188,46169
8.238518,1,16525.109719,True,True,0.0050174759440759,3.024408343228665,46170
7.434676,1,16526.940125,True,True,0.0009537214802526,4.471629478965191,46171
9.86104,1,16528.18656,True,True,7.337482314373731e-12,0.0884973085056359,46172
6.371387,1,16529.710437,True,True,0.0004006841221111,6.389600977209873,46173
9.905462,1,16531.106711,True,True,5.934746457050262e-09,0.0025717269380413,46174
9.81747,1,16532.491082,True,True,0.0002066144522016,0.1607062468185713,46175
5.372697,1,16533.844935,True,True,0.0013409960911387,8.195633708942744,46176
-2.047541,19,16533.847941,True,True,0.0061141634450124,8.165310366297406,46195
8.344282,1,16535.707618,True,True,0.0025416436838318,2.8316738171989124,46196
-3.017539,7,16535.709545,True,True,0.0106988962683205,5.388295994525914,46203
7.540793,1,16535.711883,True,True,0.0001988626198027,4.279566447984807,46204
8.249955,1,16537.484465,True,True,7.1738629341377424e-06,2.99892195044021,46205
8.217131,1,16537.488513,True,True,0.0090278994863166,3.0682079056179283,46206
2.448754,1,16539.389398,True,True,0.0081323391996871,13.4743006241178,46207
9.154555,1,16540.762617,True,True,0.0056820023025408,1.368734106858698,46208
8.249839,1,16542.156147,True,True,2.6082826743436296e-10,2.9998206486458683,46209
6.411445,7,16543.706213,True,True,0.0041820398615657,3.611336628348666,46216
7.450463,2,16545.037174,True,True,0.0003275102246269,4.255602088089894,46218
7.638591,1,16546.501328,True,True,0.0057175801786418,4.105848594017154,46219
10.290739,2,16547.89288,True,True,0.0008370953246933,0.2562966568416846,46221
8.171543,2,16549.22859,True,True,0.000142852667588,2.9785612304612337,46223
9.759791,2,16550.706976,True,True,0.0018088339802978,0.4088168733709907,46225
9.908181,1,16552.101227,True,True,4.75460370902873e-11,0.002563360219276,46226
7.635016,1,16553.574022,True,True,2.360682080165388e-05,4.110310503461081,46227
9.906293,1,16554.869046,True,True,2.293313952369598e-09,0.0025664888821425,46228
9.616018,3,16556.334938,True,True,0.0003086566813274,0.21536865795816,46231
9.394957,1,16557.588893,True,True,0.0045423499209116,0.9368177069514012,46232
-0.582819,23,16558.93691,True,True,0.0106653447522893,6.94618635214273,46255
9.869969,1,16558.93727,True,True,6.373022576007872e-05,0.0711553885780305,46256
6.61887,2,16560.759373,True,True,1.2416548419485209e-10,5.829252815824533,46258
9.056537,1,16562.18749,True,True,0.0062518128585167,1.5447515822852114,46259
7.789413,1,16563.51919,True,True,0.0049429206381884,3.836881902587808,46260
7.495005,1,16564.932164,True,True,0.0003166575058968,4.363442345286133,46261
8.61319,5,16564.936091,True,True,0.0031121012640481,1.720365253037939,46266
9.217548,1,16566.782807,True,True,0.001136748155402,1.2529793732836934,46267
8.897641,1,16566.78866,True,True,0.0061213739133654,1.8369993854860227,46268
-22.391933,60,16568.687634,False,True,0.0028097840077618,27.05836141108693,46328
8.461722,3,16569.912778,True,True,0.0011919962207826,2.3091230518858583,46331
6.064334,4,16571.178635,True,True,0.0039469716446989,6.8576349973041415,46335
9.017595,3,16572.490786,True,True,0.0001096131203856,1.505758972025906,46338
4.202589,4,16572.496169,True,True,4.457218504340366e-05,7.336195096088419,46342
8.676645,3,16574.363125,True,True,8.20183904605432e-10,1.406833186600637,46345
8.390666,1,16574.364126,True,True,0.0019944246105024,2.747652377792817,46346
8.471921,1,16576.208751,True,True,1.7634033122604362e-10,2.5981674876973697,46347
7.542842,1,16576.211181,True,True,0.0036938146571147,4.279402239777844,46348
2.057395,2,16577.988686,True,True,0.0034846636234152,14.057407976040292,46350
8.686048,1,16579.367861,True,True,0.0063190222225881,2.2185449814137232,46351
8.624843,1,16580.764091,True,True,0.0060615141877613,2.3290132163297006,46352
6.441149,1,16582.128525,True,True,0.0098605548094175,6.274897312177554,46353
3.716657,6,16583.495532,True,True,0.0031367087239574,10.811875325713242,46359
7.916431,1,16583.496531,True,True,0.0041938145518139,3.604324581731973,46360
8.270172,1,16585.325455,True,True,0.0002395730811672,2.9633812571532614,46361
3.935901,1,16585.325455,True,True,0.0044066327123927,10.79018796457439,46362
5.706671,2,16587.19641,True,True,0.0055444790649505,6.655244272359226,46364
9.447335,1,16588.39312,True,True,0.0041270187376361,0.8416690123534506,46365
-7.51245,13,16589.711271,True,True,0.0003085639746131,16.55924981800267,46378
7.260873,2,16591.126031,True,True,2.365613639209042e-09,4.222284475678954,46380
6.935888,6,16591.130369,True,True,0.0097698860747207,6.099579613187571,46386
8.562669,1,16592.849066,True,True,0.0051142932298451,2.4408015467290456,46387
8.83413,5,16594.097642,True,True,0.0039114092763855,1.2806235623376216,46392
9.624169,3,16595.324759,True,True,0.0026380701074938,1.0008575232402446,46395
7.620761,1,16596.710804,True,True,0.005734513947282,4.139068621416775,46396
9.896073,2,16596.716139,True,True,0.0005612442646939,0.1121438772208797,46398
8.433694,1,16598.510256,True,True,0.003460431700399,2.671837466057504,46399
6.787901,1,16599.736048,True,True,0.0024310949373404,5.64238635131027,46400
8.592949,2,16599.741381,True,True,4.4767697907897987e-10,2.2259892151938345,46402
4.888976,5,16599.741381,True,True,0.0004426706308795,8.21779858734951,46407
6.851111,1,16601.609395,True,True,7.021972072180672e-05,5.525868663227184,46408
9.905839,1,16601.611036,True,True,1.787026060927959e-10,0.00257026142081,46409
8.249207,1,16603.46672,True,True,9.062245962324078e-12,2.99999066437128,46410
7.798527,2,16603.468891,True,True,0.0039837608558498,3.673037093258384,46412
7.77178,1,16605.282503,True,True,0.0057028884397322,3.869505641248584,46413
9.90455,1,16606.625739,True,True,1.3826740441467748e-11,0.0025699882982621,46414
8.974537,2,16606.629078,True,True,0.0040989732751239,0.9627547264684884,46416
9.90858,1,16608.251284,True,True,3.010532274860811e-11,0.0025659055845751,46417
7.981557,2,16610.108365,True,True,8.062208112451258e-10,4.1069936680520565,46419
-33.568372,60,16611.517975,False,True,0.0117503913968979,3.5121723479415494,46479
10.457969,2,16611.519639,True,True,1.6947693248781093e-12,0.0025847147937462,46481
8.803872,1,16613.32684,True,True,0.004635920803878,2.004630380910781,46482
9.000274,7,16613.327833,True,True,0.0042088748262827,0.9167008361861032,46489
-0.365402,3,16615.706693,True,True,0.0024415985400921,16.786538539724678,46492
6.588558,1,16615.70869,True,True,1.330312574301769e-10,5.999809624829378,46493
8.653691,1,16618.075496,True,True,6.194344707230806e-06,2.2702719403784744,46494
5.445918,2,16618.075524,True,True,0.0004243169988103,7.927317498762888,46496
8.799923,2,16620.067407,True,True,0.0007541409180548,2.7899017854440618,46498
1.878269,1,16620.068411,True,True,0.0002572651436964,14.498298667224956,46499
6.617911,2,16621.624587,True,True,0.0014860005658485,5.777005199246105,46501
9.725603,1,16621.634629,True,True,6.68302255577187e-06,0.3331747611831734,46502
8.356412,1,16623.064379,True,True,3.416358296149914e-10,2.806469543632973,46503
6.965361,2,16623.066379,True,True,0.0005706919068693,5.340289294964888,46505
6.054142,1,16624.410892,True,True,0.0037739484182396,6.968030583523203,46506
8.447731,1,16624.414891,True,True,0.000966699765006,2.6435293031102254,46507
2.807512,1,16625.984248,True,True,0.0014737866029355,12.823324887953138,46508
4.810468,1,16625.985228,True,True,0.0072280446867923,9.214705168478314,46509
9.899797,1,16627.602101,True,True,6.742846371492642e-05,0.017907415228191,46510
9.463355,1,16627.603107,True,True,1.579981562249699e-10,0.8070533403231461,46511
6.411814,1,16629.167598,True,True,0.0038926378053089,6.32262665977254,46512
9.869844,1,16630.680266,True,True,1.632335462097012e-06,0.0725858200543237,46513
3.260231,7,16632.112595,True,True,1.8093748721526024e-10,10.668036442728432,46520
9.367306,1,16633.520092,True,True,0.005377466834175,0.9854558770714532,46521
2.619748,1,16634.806083,True,True,0.0048315423134298,13.164061118211,46522
9.718546,3,16634.807627,True,True,1.7681977132477655e-09,0.0025623792573495,46525
4.923018,1,16636.416312,True,True,0.0002609704287027,9.006153922073679,46526
5.675478,6,16636.418312,True,True,0.0002437115823763,6.002467903789133,46532
9.372962,1,16636.432309,True,True,1.2643554259117448e-10,0.9680002625341376,46533
4.025914,1,16638.034645,True,True,2.1167157037565998e-09,10.624549624213058,46534
7.530069,2,16639.446842,True,True,0.008750158719235,4.3840008463000375,46536
6.490029,2,16639.448842,True,True,0.004385150514277,6.031413634077842,46538
