r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
2.052719,5,6805.167828,True,True,5.445697921228204e-05,13.796828667076332,56570,0.05445697921228204
3.585942,3,6806.543319,True,True,0.0039285088051896,10.973341759792271,56573,3.9285088051895998
-14.325613,60,6807.86127,False,True,0.0087780380727222,11.773597958733344,56633,8.7780380727222
4.346548,3,6809.197807,True,True,0.0006171300699892,7.290161404675868,56636,0.6171300699892001
1.54328,4,6810.52748,True,True,0.0001748210085543,14.51562618690914,56640,0.1748210085543
3.9948,3,6810.535482,True,True,0.004800776883785,8.626841571434815,56643,4.800776883785
6.00143,1,6811.877019,True,True,0.0002543784561894,7.054058548117442,56644,0.25437845618939997
2.924644,4,6813.207478,True,True,0.0064773127409411,12.28629170469201,56648,6.4773127409411
0.760765,4,6814.283479,True,True,0.0030365469932105,16.46719367564304,56652,3.0365469932105
8.120327,3,6815.589748,True,True,0.0027682387425911,3.2268931901294446,56655,2.7682387425911
-21.091435,60,6817.415065,False,True,0.0300278329029362,18.844366245722835,56715,30.0278329029362
1.938749,1,6818.662449,True,True,0.0046986654003492,14.39187953620697,56716,4.6986654003492
1.79147,2,6819.984886,True,True,0.0046545674879317,14.27603860873318,56718,4.6545674879317005
3.466344,2,6821.300669,True,True,7.444716648707939e-10,11.506854384124114,56720,7.444716648707939e-07
4.188231,2,6822.56713,True,True,0.0070154340788693,10.30673484258824,56722,7.0154340788693
9.309158,1,6823.888169,True,True,0.0010088672162964,1.0872792476549302,56723,1.0088672162963999
3.81517,12,6827.167387,True,True,0.0038656085992524,6.885606155721606,56735,3.8656085992523996
-8.791535,60,6828.667359,False,False,0.0204235379792503,39.10562108664747,56795,20.423537979250302
-19.281945,60,6830.502201,False,True,0.0055453500376568,41.35835081470582,56855,5.5453500376567995
-17.154204,60,6831.934728,False,True,0.0055743706301617,25.950078644727054,56915,5.5743706301617
1.109021,2,6833.285844,True,True,0.0008649235628887,15.788983026009802,56917,0.8649235628887
2.862143,5,6834.699675,True,True,0.0004105420790417,12.59369338299516,56922,0.41054207904170004
