r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr,cum_timesteps,d_mm
-10.309019,122,1156.077536,True,False,True,0.1012803746968672,85.73156148082704,,False,35591,101.2803746968672
-10.811356,122,1162.702276,True,False,True,0.0366304962012486,75.46591105735081,,False,35713,36.6304962012486
-9.392123,121,1165.565192,True,False,True,0.0510364676843469,75.08317304593781,,False,35834,51.0364676843469
-6.474878,121,1168.623895,True,False,True,0.0762944481296361,84.44097780066906,,False,35955,76.2944481296361
-9.093484,125,1171.683722,True,False,True,0.0630108133038489,87.12342436030487,,False,36080,63.010813303848906
-8.707368,121,1176.476424,True,False,True,0.0301580714774448,60.741657986677474,,False,36201,30.1580714774448
-6.832419,121,1179.352486,True,False,True,0.0700177924950024,69.84936145452711,,False,36322,70.0177924950024
-8.383664,122,1182.428404,True,False,True,0.091039991135267,85.24399475999587,,True,36444,91.039991135267
-9.186739,121,1185.243549,True,False,True,0.0750959698639707,74.97012154558325,,False,36565,75.0959698639707
-8.875676,124,1191.937085,True,False,True,0.0878474251772797,83.8737428838646,,False,36689,87.8474251772797
-9.442913,124,1194.769114,True,False,True,0.100065384870799,70.62898250480286,,False,36813,100.065384870799
-7.236041,122,1197.795226,True,False,True,0.1119922730969776,83.93286026481267,,False,36935,111.9922730969776
-7.376478,122,1200.836503,True,False,True,0.0128730969224448,64.76034033175135,,False,37057,12.8730969224448
-7.618627,122,1205.81828,True,False,True,0.0672932343585742,86.63243808653242,,True,37179,67.29323435857421
-6.741112,122,1208.657452,True,False,True,0.0013800496815053,80.82333914464428,,False,37301,1.3800496815053
-8.464572,123,1211.621905,True,False,True,0.0482699750731469,74.95682005706463,,False,37424,48.269975073146895
-9.097342,122,1214.531287,True,False,True,0.0340185387082657,74.04827186292665,,False,37546,34.018538708265694
-7.68698,121,1221.005835,True,False,True,0.0040924222869573,68.80518646606934,,False,37667,4.0924222869573
-12.054995,121,1224.018447,True,False,True,0.0653473457066571,77.63763002023462,,False,37788,65.3473457066571
-8.17423,123,1227.209694,True,False,True,0.0914142111518536,84.08676788462643,,False,37911,91.41421115185359
-8.026869,124,1230.128519,True,False,True,0.0103932237178833,80.09569631612106,,False,38035,10.3932237178833
-8.580449,121,1235.012474,True,False,True,0.039937701558943,76.92137320681098,,False,38156,39.937701558943004
-8.436396,121,1237.95414,True,False,True,0.0706463869103315,82.31519169561966,,False,38277,70.6463869103315
-10.173825,121,1241.141227,True,False,True,0.046878716541946,80.46105033184305,,False,38398,46.878716541946005
-8.416865,124,1244.129817,True,False,True,0.123789776954305,79.384663961605,,False,38522,123.789776954305
-9.13315,121,1248.791407,True,False,True,0.0815073230412062,80.44052485802449,,True,38643,81.50732304120619
-8.859485,123,1253.376302,True,False,True,0.020347753782736,75.88102667108163,,False,38766,20.347753782736
-7.946489,121,1256.360634,True,False,True,0.0174580956200392,87.4837957469586,,True,38887,17.4580956200392
-6.401728,121,1259.568984,True,False,True,0.0665064250102062,71.7615964216834,,False,39008,66.5064250102062
-9.805466,122,1264.325396,True,False,True,0.0060731099251212,45.82922686436531,,False,39130,6.073109925121201
-9.141362,122,1267.277638,True,False,True,0.0626111277927688,67.33851722116545,,False,39252,62.6111277927688
-9.601811,121,1270.236689,True,False,True,0.0344129932021781,70.52475409829438,,False,39373,34.41299320217809
-10.435145,122,1273.429024,True,False,True,0.0695246167412938,88.9762896554416,,False,39495,69.5246167412938
-8.461284,121,1278.025755,True,False,True,0.0518283207224179,84.03649426877627,,False,39616,51.8283207224179
-10.269974,122,1282.593096,True,False,True,0.0315420167114563,73.8768650458168,,False,39738,31.542016711456302
-6.628413,121,1285.525506,True,False,True,0.0454739011895761,61.87658373655642,,False,39859,45.473901189576104
-7.690036,122,1288.659856,True,False,True,0.020481664280636,67.26506727045623,,False,39981,20.481664280636
-9.170102,121,1293.430033,True,False,True,0.0272984507174137,80.34476188904647,,False,40102,27.2984507174137
-7.871005,121,1296.390659,True,False,True,0.0513594231260757,76.97369591070634,,False,40223,51.3594231260757
-9.382782,122,1299.419551,True,False,True,0.0948964399717441,87.96131385607303,,False,40345,94.8964399717441
-9.528469,123,1302.471177,True,False,True,0.0803911143239756,69.79293699654431,,False,40468,80.3911143239756
-8.396061,121,1307.091743,True,False,True,0.0496390159661204,74.92037276010976,,False,40589,49.639015966120404
-13.111902,121,1310.153803,True,False,True,0.0252548662778105,79.91586476539591,,False,40710,25.2548662778105
